,ID,Probability,Mean,Sigma,Mean_Error,Sigma_Error,Determinant
150,20620,0.10575104484802103,5.41211512912956,0.5739522486673984,0.018220133051816655,0.012968406559744983,5.582539312114744e-08
151,2062,0.17049054631683813,4.945169411947467,0.3624709562261786,0.011393532575966309,0.008081333200279551,8.477489576527515e-09
152,2063,0.12999254292218876,5.525469807682622,0.47267050826277485,0.015187050725490713,0.010586116420205328,2.581461844338459e-08
153,2066,0.19471941776335683,5.222121789656297,0.3151656115304128,0.010152521889034313,0.006921055131665296,4.9377429520938796e-09
154,2077,0.3348653235137293,4.636768984790754,0.17619387838455075,0.005565470156874318,0.003958186273003838,4.852689417554477e-10
155,2081,0.1309284965634209,6.7116479952362695,0.482408222923989,0.015530560364038342,0.010846984133641518,2.8379929658332367e-08
156,2083,0.14263655608233827,5.546853247089171,0.4372101276787308,0.01358630059598968,0.009748165745948306,1.754035362111311e-08
157,2087,0.20324322192795405,5.832393186950623,0.28876109178418985,0.009167754486542473,0.00653905989892645,3.5941815365272935e-09
158,2094,0.17896082713719524,4.488169186032623,0.33906515594148023,0.010859382636654478,0.0076490174383180825,6.899234927440639e-09
159,2095,0.13416604305233648,5.158558695334654,0.4675212087733579,0.014708373704182733,0.010381474724744948,2.3305100451754677e-08
160,20972,0.18282904286857068,6.132348200671735,0.34429288936017316,0.010907903745236475,0.007662738876250311,6.978958826962931e-09
161,2103,0.1789454350453903,6.035714268068866,0.3353097493675442,0.010536650856392568,0.007668919395967992,6.523001050466221e-09
162,2105,0.16094018310867006,2.2961314231111025,0.3827305425926259,0.011843138472249456,0.008757654389360854,1.0756152735381792e-08
163,2107,0.16384192681248613,5.567537999126424,0.37764232865296066,0.01190231530183517,0.008350496699159837,9.853385994647266e-09
164,2110,0.14465421770262918,4.943048002591396,0.4121527136979824,0.013250869702096196,0.009702277507023667,1.6525728064673038e-08
165,2113,0.17090379125344748,5.028730141981446,0.3594152369163797,0.011290230939557612,0.008145139326159286,8.457009887613588e-09
166,2116,0.1312579700546205,6.673392696126661,0.49665676883621174,0.01653740615166606,0.011175870389706934,3.414663514655388e-08
167,2117,0.16715467815148394,4.199650264879057,0.357163240672229,0.011595584076947855,0.007954871524243868,8.50878376849244e-09
168,21,0.15837462431046795,5.953678263780909,0.3826190572509309,0.012424097353097536,0.008658232392379195,1.1564135272267711e-08
169,2125,0.0940346617410767,6.353051864729336,0.6853531076086911,0.022935419977778284,0.015271785450908796,1.2250413928615361e-07
170,2126,0.18294031004864342,5.31530177088089,0.3410448556311002,0.010742277005801026,0.007635585976621554,6.728264160197932e-09
171,2128,inf,2.2287376420929794,3.3926345478732766e-05,inf,inf,inf
172,2135,0.15350056707324702,7.041689749650498,0.4208654039594532,0.013524605322281504,0.009751471545626826,1.738739244836832e-08
173,2145,0.07973544726212345,4.543049627138344,0.7652736827082743,0.024449173103709993,0.017298158766229373,1.788654956533045e-07
174,2147,0.1196297741768749,4.983797382400912,0.4897685709866865,0.014949165924586567,0.011250586478686786,2.8286725448676888e-08
175,2159,0.06493250027810304,5.176346304602703,1.078939098463822,0.03386002576842639,0.024383696661969576,6.817299696417801e-07
176,2161,0.13058960480205903,5.45884233380457,0.4640598649802439,0.015370343847795492,0.010390206410279927,2.5505746411520917e-08
177,2170,0.10583842372692462,4.643119020489027,0.565481542511526,0.017362507285949926,0.012663341904051906,4.833470958020431e-08
178,2173,0.15281360382059045,3.78584067502207,0.39325456276622456,0.01224670285562905,0.00879911417026132,1.160169825887359e-08
