,Unnamed: 0,runstring,t,t_shadow
9824,9824,0009824.bin,71.532178794,71.532178794
9829,9829,0009829.bin,11.3968935697,11.3968935697
9830,9830,0009830.bin,83.8312455265,83.8312455265
9832,9832,0009832.bin,25.9807516791,25.9807516791
9835,9835,0009835.bin,179.889568361,179.889568361
9837,9837,0009837.bin,64.2244380495,64.2244380495
9841,9841,0009841.bin,25649.5304691,25649.5304691
9846,9846,0009846.bin,50.3675911502,50.3675911502
9857,9857,0009857.bin,17.7360654761,17.7360654761
9860,9860,0009860.bin,40.4606714466,40.4606714466
9861,9861,0009861.bin,34.8484758816,34.8484758816
9863,9863,0009863.bin,69.6282078979,69.6282078979
9872,9872,0009872.bin,5.47320323114,5.47320323114
9873,9873,0009873.bin,20.4727821108,20.4727821108
9882,9882,0009882.bin,352.783731843,352.783731843
9884,9884,0009884.bin,25.1837973148,25.1837973148
9889,9889,0009889.bin,3483.54112671,3483.54112671
9896,9896,0009896.bin,3.84515249367,3.84515249367
9902,9902,0009902.bin,8.7986686888,8.7986686888
9904,9904,0009904.bin,154.914508013,154.914508013
9907,9907,0009907.bin,74.7877061015,74.7877061015
9930,9930,0009930.bin,619.242736508,619.242736508
9931,9931,0009931.bin,59.8942669097,59.8942669097
9941,9941,0009941.bin,69.3166677067,69.3166677067
9947,9947,0009947.bin,6.47770723039,6.47770723039
9948,9948,0009948.bin,98.6229606327,98.6229606327
9952,9952,0009952.bin,13.0942721819,13.0942721819
9956,9956,0009956.bin,21.3041779991,21.3041779991
9959,9959,0009959.bin,32.7355610645,32.7355610645
9971,9971,0009971.bin,11.7432695151,11.7432695151
9984,9984,0009984.bin,26.1532110365,26.1532110365
9990,9990,0009990.bin,6.82412946803,6.82412946803
9996,9996,0009996.bin,8.34848165983,8.34848165983
10002,10002,0010002.bin,97.5836703687,97.5836703687
10017,10017,0010017.bin,3999.25595991,3999.25595991
10024,10024,0010024.bin,69.6284324192,69.6284324192
10027,10027,0010027.bin,77.4919356121,77.4919356121
10062,10062,0010062.bin,16.4891070971,16.4891070971
10063,10063,0010063.bin,3.94907505947,3.94907505947
10065,10065,0010065.bin,29.097931278,29.097931278
10066,10066,0010066.bin,85.9443105944,85.9443105944
10070,10070,0010070.bin,19.5716935495,19.5716935495
10071,10071,0010071.bin,28.0592173432,28.0592173432
10083,10083,0010083.bin,145.907810791,145.907810791
10092,10092,0010092.bin,7.34388988235,7.34388988235
10097,10097,0010097.bin,33.7403479688,33.7403479688
10101,10101,0010101.bin,50.0904692264,50.0904692264
10121,10121,0010121.bin,69.0739511853,69.0739511853
10128,10128,0010128.bin,73.4734330136,73.4734330136
10130,10130,0010130.bin,15.8306015543,15.8306015543
10143,10143,0010143.bin,14.5492259489,14.5492259489
10149,10149,0010149.bin,25.4611378459,25.4611378459
10151,10151,0010151.bin,31.6272388772,31.6272388772
10156,10156,0010156.bin,195.374069818,195.374069818
10168,10168,0010168.bin,139.152790604,139.152790604
10175,10175,0010175.bin,42.4005926567,42.4005926567
10180,10180,0010180.bin,95.3655386935,95.3655386935
10189,10189,0010189.bin,2097.69012982,2097.69012982
10211,10211,0010211.bin,39.2827998946,39.2827998946
10213,10213,0010213.bin,32.3893346838,32.3893346838
10215,10215,0010215.bin,10.1151275,10.1151275
10217,10217,0010217.bin,48.0117623074,48.0117623074
10225,10225,0010225.bin,138.945107248,138.945107248
10233,10233,0010233.bin,13.2673968552,13.2673968552
10239,10239,0010239.bin,29.0291656706,29.0291656706
10245,10245,0010245.bin,15.5191589998,15.5191589998
10248,10248,0010248.bin,85.2511385374,85.2511385374
10256,10256,0010256.bin,162.847403736,162.847403736
10259,10259,0010259.bin,41.2228045529,41.2228045529
10260,10260,0010260.bin,34.8487312571,34.8487312571
10264,10264,0010264.bin,18.2558127854,18.2558127854
10270,10270,0010270.bin,35.1606079732,35.1606079732
10282,10282,0010282.bin,11.0504830235,11.0504830235
10283,10283,0010283.bin,140.779606413,140.779606413
10285,10285,0010285.bin,10.9465578231,10.9465578231
10293,10293,0010293.bin,63.8772686785,63.8772686785
10297,10297,0010297.bin,18.0132675231,18.0132675231
10299,10299,0010299.bin,10.1151741727,10.1151741727
10300,10300,0010300.bin,31.6271220547,31.6271220547
10304,10304,0010304.bin,100.597497538,100.597497538
10310,10310,0010310.bin,15.1381063037,15.1381063037
10317,10317,0010317.bin,154.533395462,154.533395462
10328,10328,0010328.bin,199.947886266,199.947886266
10331,10331,0010331.bin,13886.127571,13886.127571
10332,10332,0010332.bin,30.3455279555,30.3455279555
10336,10336,0010336.bin,45.2758051958,45.2758051958
10338,10338,0010338.bin,1.00458211042,1.00458211042
10341,10341,0010341.bin,3.11766246734,3.11766246734
10347,10347,0010347.bin,35.0565700123,35.0565700123
10353,10353,0010353.bin,32.5970582541,32.5970582541
10356,10356,0010356.bin,74.166399665,74.166399665
10359,10359,0010359.bin,64.1547293308,64.1547293308
10362,10362,0010362.bin,9.90732974496,9.90732974496
10368,10368,0010368.bin,148.436716328,148.436716328
10370,10370,0010370.bin,9.97661114054,9.97661114054
10375,10375,0010375.bin,69.1759952623,69.1759952623
10382,10382,0010382.bin,211.2408895,211.2408895
10387,10387,0010387.bin,328.431293802,328.431293802
10389,10389,0010389.bin,4.19156196874,4.19156196874
10395,10395,0010395.bin,11.3273139826,11.3273139826
10402,10402,0010402.bin,19.0179135223,19.0179135223
10409,10409,0010409.bin,104.996907212,104.996907212
10410,10410,0010410.bin,122.629094081,122.629094081
10425,10425,0010425.bin,45.6222153642,45.6222153642
10428,10428,0010428.bin,90.4476006783,90.4476006783
10429,10429,0010429.bin,168.80553558,168.80553558
10437,10437,0010437.bin,38.8325701558,38.8325701558
10440,10440,0010440.bin,23.1748349176,23.1748349176
10444,10444,0010444.bin,527.248311675,527.248311675
10451,10451,0010451.bin,141.783214355,141.783214355
10464,10464,0010464.bin,200.051424868,200.051424868
10466,10466,0010466.bin,34.9874244049,34.9874244049
10467,10467,0010467.bin,247.925720488,247.925720488
10468,10468,0010468.bin,12.3667198729,12.3667198729
10470,10470,0010470.bin,16.6969646162,16.6969646162
10479,10479,0010479.bin,596.482585432,596.482585432
10492,10492,0010492.bin,20.3688610904,20.3688610904
10494,10494,0010494.bin,327.253624588,327.253624588
10498,10498,0010498.bin,0.173204876902,0.173204876902
10507,10507,0010507.bin,8.34847687729,8.34847687729
10508,10508,0010508.bin,22.3432350431,22.3432350431
10514,10514,0010514.bin,0.72745801659,0.72745801659
10522,10522,0010522.bin,1.73203949917,1.73203949917
10526,10526,0010526.bin,61.659497731,61.659497731
10528,10528,0010528.bin,2.63271386656,2.63271386656
10543,10543,0010543.bin,40.3562644507,40.3562644507
10544,10544,0010544.bin,9.45693976729,9.45693976729
10547,10547,0010547.bin,31.1075279373,31.1075279373
10553,10553,0010553.bin,89.6506967404,89.6506967404
10560,10560,0010560.bin,92.4537393399,92.4537393399
10561,10561,0010561.bin,25.9806678661,25.9806678661
10574,10574,0010574.bin,19.1911117988,19.1911117988
10583,10583,0010583.bin,115.250600333,115.250600333
10595,10595,0010595.bin,56.2223180895,56.2223180895
10599,10599,0010599.bin,193.088750867,193.088750867
10600,10600,0010600.bin,125.400416073,125.400416073
10603,10603,0010603.bin,64.3275983652,64.3275983652
10611,10611,0010611.bin,13.163574819,13.163574819
10613,10613,0010613.bin,67.1687821776,67.1687821776
10614,10614,0010614.bin,12.436121101,12.436121101
10615,10615,0010615.bin,10.2536717617,10.2536717617
10623,10623,0010623.bin,7.23997198007,7.23997198007
10637,10637,0010637.bin,57.4693358232,57.4693358232
10648,10648,0010648.bin,332.897879006,332.897879006
10665,10665,0010665.bin,388.083070252,388.083070252
10678,10678,0010678.bin,97.5488737845,97.5488737845
10679,10679,0010679.bin,0.2771280988,0.2771280988
10682,10682,0010682.bin,188.689450717,188.689450717
10690,10690,0010690.bin,1.59348641128,1.59348641128
10695,10695,0010695.bin,25.599650465,25.599650465
10696,10696,0010696.bin,7.65566330606,7.65566330606
10705,10705,0010705.bin,15.8309370219,15.8309370219
10710,10710,0010710.bin,94.2225716969,94.2225716969
10711,10711,0010711.bin,182.558140081,182.558140081
10718,10718,0010718.bin,47.2849370285,47.2849370285
10721,10721,0010721.bin,7.62101356562,7.62101356562
10729,10729,0010729.bin,74.5474507545,74.5474507545
10732,10732,0010732.bin,63.2198439545,63.2198439545
10743,10743,0010743.bin,40.114228169,40.114228169
10758,10758,0010758.bin,46.9730514732,46.9730514732
10773,10773,0010773.bin,58.3346062259,58.3346062259
10779,10779,0010779.bin,107.283212647,107.283212647
10781,10781,0010781.bin,92.214057046,92.214057046
10786,10786,0010786.bin,14.8953482451,14.8953482451
10788,10788,0010788.bin,4.1913664848,4.1913664848
10790,10790,0010790.bin,211.024945731,211.024945731
10794,10794,0010794.bin,11.8472205874,11.8472205874
10798,10798,0010798.bin,93.3228627749,93.3228627749
10801,10801,0010801.bin,65.5744806626,65.5744806626
10806,10806,0010806.bin,3.9490674662,3.9490674662
10807,10807,0010807.bin,25.8073152076,25.8073152076
10809,10809,0010809.bin,171.611446846,171.611446846
10822,10822,0010822.bin,36.1992589468,36.1992589468
10823,10823,0010823.bin,7.89814538285,7.89814538285
10833,10833,0010833.bin,3.32553709364,3.32553709364
10841,10841,0010841.bin,31.1760573886,31.1760573886
10842,10842,0010842.bin,13.3367661241,13.3367661241
10849,10849,0010849.bin,324.343614352,324.343614352
10853,10853,0010853.bin,4.36476075585,4.36476075585
10857,10857,0010857.bin,52.4464867889,52.4464867889
10859,10859,0010859.bin,101.636705042,101.636705042
10862,10862,0010862.bin,34.9873208912,34.9873208912
10873,10873,0010873.bin,33.0128864408,33.0128864408
10881,10881,0010881.bin,4.71098097436,4.71098097436
10884,10884,0010884.bin,36.4423446662,36.4423446662
10890,10890,0010890.bin,63.2198451306,63.2198451306
10891,10891,0010891.bin,26.6735717269,26.6735717269
10899,10899,0010899.bin,9.14522213404,9.14522213404
10906,10906,0010906.bin,36.4769662498,36.4769662498
10908,10908,0010908.bin,10.9465586376,10.9465586376
10909,10909,0010909.bin,1.21242959961,1.21242959961
10914,10914,0010914.bin,95.8862315986,95.8862315986
10918,10918,0010918.bin,56.6034011633,56.6034011633
10926,10926,0010926.bin,18.1865173081,18.1865173081
10929,10929,0010929.bin,17.9781608529,17.9781608529
10930,10930,0010930.bin,437.481003666,437.481003666
10932,10932,0010932.bin,12.8516936231,12.8516936231
10934,10934,0010934.bin,38.901853326,38.901853326
10937,10937,0010937.bin,177.117833025,177.117833025
10939,10939,0010939.bin,2113.16589194,2113.16589194
10940,10940,0010940.bin,65.0211797875,65.0211797875
10947,10947,0010947.bin,47.4579950726,47.4579950726
10949,10949,0010949.bin,16.8701724079,16.8701724079
10952,10952,0010952.bin,370.75291538,370.75291538
10954,10954,0010954.bin,106.728854804,106.728854804
10961,10961,0010961.bin,61.0721024403,61.0721024403
10964,10964,0010964.bin,118.645326796,118.645326796
10974,10974,0010974.bin,29.3409358206,29.3409358206
10975,10975,0010975.bin,99.4156716702,99.4156716702
10977,10977,0010977.bin,1.55882334393,1.55882334393
10978,10978,0010978.bin,93.8770719283,93.8770719283
10980,10980,0010980.bin,199.912366714,199.912366714
10986,10986,0010986.bin,36.9961347446,36.9961347446
10992,10992,0010992.bin,118.887952079,118.887952079
10996,10996,0010996.bin,4.81510035839,4.81510035839
10997,10997,0010997.bin,202.993960773,202.993960773
11000,11000,0011000.bin,37.5855000906,37.5855000906
11003,11003,0011003.bin,32.0067711241,32.0067711241
11004,11004,0011004.bin,18.3942947675,18.3942947675
11005,11005,0011005.bin,39.6985154876,39.6985154876
11007,11007,0011007.bin,82.6187865224,82.6187865224
11018,11018,0011018.bin,95.675630924,95.675630924
11031,11031,0011031.bin,43.3358780136,43.3358780136
11032,11032,0011032.bin,135.99922672,135.99922672
11034,11034,0011034.bin,5.05758754913,5.05758754913
11036,11036,0011036.bin,1.97453757419,1.97453757419
11048,11048,0011048.bin,12.7478841761,12.7478841761
11051,11051,0011051.bin,8.38278367611,8.38278367611
11060,11060,0011060.bin,221.32142722,221.32142722
11074,11074,0011074.bin,108.045314253,108.045314253
11081,11081,0011081.bin,18.5675390765,18.5675390765
11085,11085,0011085.bin,157.928368894,157.928368894
11088,11088,0011088.bin,7.27448064415,7.27448064415
11094,11094,0011094.bin,66.7861874858,66.7861874858
11105,11105,0011105.bin,34.5021919823,34.5021919823
11107,11107,0011107.bin,5.8542358442,5.8542358442
11116,11116,0011116.bin,355.41509286,355.41509286
11121,11121,0011121.bin,22.7931323872,22.7931323872
11123,11123,0011123.bin,40.8417559278,40.8417559278
11126,11126,0011126.bin,39.6292132076,39.6292132076
11132,11132,0011132.bin,47.6313548173,47.6313548173
11140,11140,0011140.bin,261.331731805,261.331731805
11146,11146,0011146.bin,91.4176327123,91.4176327123
11159,11159,0011159.bin,12.5745840805,12.5745840805
11170,11170,0011170.bin,41.2573022445,41.2573022445
11178,11178,0011178.bin,42.7122512579,42.7122512579
11188,11188,0011188.bin,23.2094284314,23.2094284314
11194,11194,0011194.bin,40.6682492386,40.6682492386
11196,11196,0011196.bin,95.9555929593,95.9555929593
11205,11205,0011205.bin,85.1822146203,85.1822146203
11207,11207,0011207.bin,406.978527951,406.978527951
11208,11208,0011208.bin,115.666128154,115.666128154
11212,11212,0011212.bin,23.2440174741,23.2440174741
11214,11214,0011214.bin,10.3230068262,10.3230068262
11217,11217,0011217.bin,5.57707721736,5.57707721736
11219,11219,0011219.bin,840.862937711,840.862937711
11220,11220,0011220.bin,121.416752919,121.416752919
11225,11225,0011225.bin,43.2317973216,43.2317973216
11234,11234,0011234.bin,635.716568277,635.716568277
11240,11240,0011240.bin,41.9848498397,41.9848498397
11245,11245,0011245.bin,108.009359382,108.009359382
11251,11251,0011251.bin,637.470961049,637.470961049
11257,11257,0011257.bin,1.0738711625,1.0738711625
11261,11261,0011261.bin,68.3115839243,68.3115839243
11271,11271,0011271.bin,82.8609063004,82.8609063004
11281,11281,0011281.bin,26.3271554201,26.3271554201
11282,11282,0011282.bin,141.473895291,141.473895291
11286,11286,0011286.bin,31.9043720888,31.9043720888
11288,11288,0011288.bin,230.189515601,230.189515601
11291,11291,0011291.bin,10.8079920182,10.8079920182
11296,11296,0011296.bin,8.79880082614,8.79880082614
11310,11310,0011310.bin,40.4953277943,40.4953277943
11311,11311,0011311.bin,14.3413735309,14.3413735309
11338,11338,0011338.bin,66.3028240066,66.3028240066
11343,11343,0011343.bin,72.2957900076,72.2957900076
11344,11344,0011344.bin,47.3886836284,47.3886836284
11358,11358,0011358.bin,27.989937788,27.989937788
11359,11359,0011359.bin,2.73663582244,2.73663582244
11373,11373,0011373.bin,59.8942338458,59.8942338458
11378,11378,0011378.bin,58.2304315856,58.2304315856
11388,11388,0011388.bin,77.8378518994,77.8378518994
11390,11390,0011390.bin,1.31635853901,1.31635853901
11398,11398,0011398.bin,7.62102264801,7.62102264801
11403,11403,0011403.bin,33.0126523812,33.0126523812
11408,11408,0011408.bin,253.291270823,253.291270823
11409,11409,0011409.bin,125.850396101,125.850396101
11411,11411,0011411.bin,23.1390735988,23.1390735988
11416,11416,0011416.bin,481.608579071,481.608579071
11429,11429,0011429.bin,30.8997364837,30.8997364837
11431,11431,0011431.bin,17.7708312259,17.7708312259
11442,11442,0011442.bin,12.4702391568,12.4702391568
11446,11446,0011446.bin,1.42022756003,1.42022756003
11452,11452,0011452.bin,161.280933095,161.280933095
11455,11455,0011455.bin,3.7065722107,3.7065722107
11467,11467,0011467.bin,64.0858705542,64.0858705542
11498,11498,0011498.bin,57.0186094438,57.0186094438
11524,11524,0011524.bin,25.0454382377,25.0454382377
11530,11530,0011530.bin,62.8037890803,62.8037890803
11554,11554,0011554.bin,174.763483105,174.763483105
11559,11559,0011559.bin,84.2797995011,84.2797995011
11563,11563,0011563.bin,133.991229834,133.991229834
11564,11564,0011564.bin,16.5929455483,16.5929455483
11571,11571,0011571.bin,15.6577329549,15.6577329549
11572,11572,0011572.bin,79.7085828956,79.7085828956
11573,11573,0011573.bin,229.841034052,229.841034052
11585,11585,0011585.bin,222.906094623,222.906094623
11589,11589,0011589.bin,382.989491846,382.989491846
11596,11596,0011596.bin,14.9302766522,14.9302766522
11604,11604,0011604.bin,4892.01018645,4892.01018645
11606,11606,0011606.bin,45.067951835,45.067951835
11608,11608,0011608.bin,136.346998715,136.346998715
11609,11609,0011609.bin,32.3543415952,32.3543415952
11610,11610,0011610.bin,31.4191592651,31.4191592651
11613,11613,0011613.bin,7.44777526492,7.44777526492
11614,11614,0011614.bin,57.1564628506,57.1564628506
11641,11641,0011641.bin,28.3709639172,28.3709639172
11644,11644,0011644.bin,4.12214315646,4.12214315646
11650,11650,0011650.bin,114.800316999,114.800316999
11659,11659,0011659.bin,4.36475447616,4.36475447616
11670,11670,0011670.bin,9.24887259116,9.24887259116
11680,11680,0011680.bin,128.518091861,128.518091861
11703,11703,0011703.bin,58.6124499682,58.6124499682
11717,11717,0011717.bin,59.9979361991,59.9979361991
11727,11727,0011727.bin,89.8231392914,89.8231392914
11745,11745,0011745.bin,41.8458473617,41.8458473617
11753,11753,0011753.bin,19.6414156733,19.6414156733
11755,11755,0011755.bin,100.04322951,100.04322951
11756,11756,0011756.bin,7.44768385371,7.44768385371
11758,11758,0011758.bin,49.8124392227,49.8124392227
11759,11759,0011759.bin,210.478643234,210.478643234
11762,11762,0011762.bin,263.1326004,263.1326004
11763,11763,0011763.bin,135.480735122,135.480735122
11766,11766,0011766.bin,68.8661743878,68.8661743878
11774,11774,0011774.bin,224.092174837,224.092174837
11778,11778,0011778.bin,42.7470061614,42.7470061614
11784,11784,0011784.bin,107.802599591,107.802599591
11785,11785,0011785.bin,0.969944913923,0.969944913923
11787,11787,0011787.bin,9.94183781756,9.94183781756
11790,11790,0011790.bin,93.6692268979,93.6692268979
11795,11795,0011795.bin,35.0220633059,35.0220633059
11802,11802,0011802.bin,147.327703766,147.327703766
11803,11803,0011803.bin,15.4498876016,15.4498876016
11808,11808,0011808.bin,33.5671201227,33.5671201227
11829,11829,0011829.bin,9275.29968275,9275.29968275
11841,11841,0011841.bin,2.77125036675,2.77125036675
11842,11842,0011842.bin,46.5220495207,46.5220495207
11852,11852,0011852.bin,290.949164214,290.949164214
11853,11853,0011853.bin,44.513701796,44.513701796
11855,11855,0011855.bin,142.339926154,142.339926154
11863,11863,0011863.bin,14.029421232,14.029421232
11867,11867,0011867.bin,67.930972703,67.930972703
11884,11884,0011884.bin,33.6710021188,33.6710021188
11888,11888,0011888.bin,30.3800466382,30.3800466382
11890,11890,0011890.bin,10.7733154574,10.7733154574
11903,11903,0011903.bin,29.0287531185,29.0287531185
11906,11906,0011906.bin,10.5655070678,10.5655070678
11923,11923,0011923.bin,13.371427421,13.371427421
11926,11926,0011926.bin,51.2340578344,51.2340578344
11931,11931,0011931.bin,13.2328268954,13.2328268954
11939,11939,0011939.bin,77.5606541917,77.5606541917
11945,11945,0011945.bin,385.82930488,385.82930488
11954,11954,0011954.bin,206.907935149,206.907935149
