,j,k,m1,m2,n1,n2,acosl1,asinl1,acosl2,asinl2,k1,h1,k2,h2
8910,5.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8912,7.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8913,2.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8914,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8915,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8917,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8918,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8922,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8924,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8925,9.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8928,9.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8929,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8931,9.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8932,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8933,11.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8934,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8937,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8938,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8939,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8940,2.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8941,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8942,12.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8943,6.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8944,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8946,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8947,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8948,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8949,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8950,9.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8951,5.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8953,16.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8954,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8956,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8957,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8958,7.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8959,17.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8960,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8961,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8963,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8964,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8965,13.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8966,9.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8967,8.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8973,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8974,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8975,13.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8976,5.0,2.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8978,3.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8979,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8980,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8981,8.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8982,2.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8984,6.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8986,13.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8989,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8991,4.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8993,4.0,1.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
8998,11.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
8999,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
9000,5.0,1.0,1.24440162459276e-05,2.531701779802877e-07,3.406264592525528,3.1213255608381356,-0.06910187220909886,1.5024846718853209,-1.2118409747143202,1.0359132524808026,0.04136978390960896,-0.00716342671032666,0.027415521869871017,0.02051528093765677
9002,7.0,2.0,3.984904160680741e-06,1.24440162459276e-05,6.2830903612642715,3.406264592525528,-0.9829360260178492,-0.18400249253867912,-0.06910187220909886,1.5024846718853209,2.192356241865782e-05,-0.00017486985289631393,0.04136978390960896,-0.00716342671032666
